detection_scale,frequency_multiplier,loss_conversion_ratio,remediation_cost,topology,var_995,var_995_ci_low,var_995_ci_high,es_995
1.4,0.5,0.1,10000.0,T3_SUPERVISOR,110000.0,100000.0,110050.00000000109,117272.72727272728
1.4,0.5,0.1,10000.0,T4_CRITIC,130000.0,117129.480531051,137126.24755955543,149345.93322922202
1.4,0.5,0.1,10000.0,T5_HUMAN_K0,3515912634.699488,3463483748.3520703,3516013962.318008,3837238734.299296
1.4,0.5,0.1,10000.0,T5_HUMAN_K1,120587.82336658005,120000.0,130540.52599656183,136360.35066437456
1.4,0.5,0.1,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.4,0.5,0.1,10000.0,T5_HUMAN_K3,168065.45216891647,148065.45216891647,168065.45216891647,176815.45216891647
1.4,1.0,0.01,1000.0,T1_LINEAR,204748355.22141412,166781915.91114217,208623782.61359704,252516971.05209443
1.4,1.0,0.01,1000.0,T2_VALIDATOR,18000.0,17000.0,18000.0,18625.0
1.4,1.0,0.01,1000.0,T3_SUPERVISOR,17005.00000000011,17000.0,19000.0,19200.0
1.4,1.0,0.01,1000.0,T4_CRITIC,20000.689371339347,19425.249511911086,21488.74975595557,22063.566211117013
1.4,1.0,0.01,1000.0,T5_HUMAN_K0,397263697.6317584,364795325.3582797,400459604.0414103,495777434.35607046
1.4,1.0,0.01,1000.0,T5_HUMAN_K1,20054.052599656185,19054.052599656185,21108.10519931237,21755.065749570233
1.4,1.0,0.01,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.4,1.0,0.01,1000.0,T5_HUMAN_K3,21806.545216891645,20806.545216891645,22811.545216891755,23746.872477736226
1.4,1.0,0.01,5000.0,T1_LINEAR,204792127.7797738,168261901.84852964,208659882.61359704,252563904.38542777
1.4,1.0,0.01,5000.0,T2_VALIDATOR,90000.0,85000.0,90000.0,93125.0
1.4,1.0,0.01,5000.0,T3_SUPERVISOR,85025.00000000055,85000.0,90025.00000000055,96000.0
1.4,1.0,0.01,5000.0,T4_CRITIC,90000.0,85000.0,95436.68638813155,95627.57485357331
1.4,1.0,0.01,5000.0,T5_HUMAN_K0,397323301.4133232,361300145.8982546,400515604.0414103,495828928.6742499
1.4,1.0,0.01,5000.0,T5_HUMAN_K1,90000.0,85000.27026299828,90054.05259965619,91925.35337129759
1.4,1.0,0.01,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.4,1.0,0.01,5000.0,T5_HUMAN_K3,90000.0,85000.0,90004.03272608455,93330.65452168917
1.4,1.0,0.01,10000.0,T1_LINEAR,204847152.7797738,168302019.40347725,208704916.45393285,252622571.05209443
1.4,1.0,0.01,10000.0,T2_VALIDATOR,180000.0,170000.0,180000.0,186250.0
1.4,1.0,0.01,10000.0,T3_SUPERVISOR,170050.0000000011,170000.0,180050.0000000011,192000.0
1.4,1.0,0.01,10000.0,T4_CRITIC,180000.0,170000.0,190000.0,190375.06566102922
1.4,1.0,0.01,10000.0,T5_HUMAN_K0,397383351.06001914,361332678.83713835,399890559.9928565,495894262.00758326
1.4,1.0,0.01,10000.0,T5_HUMAN_K1,175078.78233665845,170000.0,180000.0,184673.87367995415
1.4,1.0,0.01,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.4,1.0,0.01,10000.0,T5_HUMAN_K3,180000.0,170000.0,180000.0,186358.23922194168
1.4,1.0,0.05,1000.0,T1_LINEAR,1023701736.1070707,833881621.6765823,1040492767.9452319,1262537921.927139
1.4,1.0,0.05,1000.0,T2_VALIDATOR,18000.0,17000.0,18000.0,18625.0
1.4,1.0,0.05,1000.0,T3_SUPERVISOR,17005.00000000011,17000.0,18005.00000000011,19200.0
1.4,1.0,0.05,1000.0,T4_CRITIC,41126.247559555435,39132.372559555566,42136.24755955565,46789.68458502455
1.4,1.0,0.05,1000.0,T5_HUMAN_K0,1986262130.4021182,1986193209.854393,2004891859.185132,2478836935.286839
1.4,1.0,0.05,1000.0,T5_HUMAN_K1,40275.262998281025,39270.262998280916,42270.262998280916,49911.70153092663
1.4,1.0,0.05,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.4,1.0,0.05,1000.0,T5_HUMAN_K3,65032.72608445823,64032.72608445823,67032.72608445823,69134.36238868113
1.4,1.0,0.05,5000.0,T1_LINEAR,1023741776.1070707,838498812.8598568,1043298166.3607736,1262584855.2604723
1.4,1.0,0.05,5000.0,T2_VALIDATOR,90000.0,85000.0,90000.0,93125.0
1.4,1.0,0.05,5000.0,T3_SUPERVISOR,85025.00000000055,85000.0,95000.0,96000.0
1.4,1.0,0.05,5000.0,T4_CRITIC,100003.44685669674,97126.24755955543,108563.12377977771,110317.83105558508
1.4,1.0,0.05,5000.0,T5_HUMAN_K0,1986318488.1587918,1823344801.2633066,2002402751.3202732,2478887171.780352
1.4,1.0,0.05,5000.0,T5_HUMAN_K1,100270.26299828092,95270.26299828092,105485.34182194875,108775.32874785113
1.4,1.0,0.05,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.4,1.0,0.05,5000.0,T5_HUMAN_K3,109032.72608445823,104032.72608445823,117913.35108445838,118734.36238868113
1.4,1.0,0.05,10000.0,T1_LINEAR,1023795563.8988689,837617831.0631241,1043163012.2976696,1262643521.927139
1.4,1.0,0.05,10000.0,T2_VALIDATOR,180000.0,170000.0,180000.0,186250.0
1.4,1.0,0.05,10000.0,T3_SUPERVISOR,170050.0000000011,170000.0,180050.0000000011,192000.0
1.4,1.0,0.05,10000.0,T4_CRITIC,183563.12377977773,180000.0,200000.0,200831.542825647
1.4,1.0,0.05,10000.0,T5_HUMAN_K0,1986398488.1587918,1824026490.5315528,2002381075.8221183,2478951171.780352
1.4,1.0,0.05,10000.0,T5_HUMAN_K1,180000.0,175293.91168329003,190020.42226911878,189082.20387421208
1.4,1.0,0.05,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.4,1.0,0.05,10000.0,T5_HUMAN_K3,184032.72608445823,180000.0,190020.16363042273,196895.45380278642
1.4,1.0,0.1,1000.0,T1_LINEAR,2047393462.2141414,1667747171.0435638,2086156601.1359704,2525064110.5209446
1.4,1.0,0.1,1000.0,T2_VALIDATOR,18000.0,17000.0,18000.0,18625.0
1.4,1.0,0.1,1000.0,T3_SUPERVISOR,17005.00000000011,17000.0,19000.0,19200.0
1.4,1.0,0.1,1000.0,T4_CRITIC,68252.49511911087,66257.49511911097,69252.49511911087,79190.48028116021
1.4,1.0,0.1,1000.0,T5_HUMAN_K0,3972514255.8042364,3646599528.173229,4004504207.3239527,4957661403.907011
1.4,1.0,0.1,1000.0,T5_HUMAN_K1,65545.52599656195,64540.52599656184,67540.52599656183,85290.06972851993
1.4,1.0,0.1,1000.0,T5_HUMAN_K2,17000.0,17000.0,18000.0,17888.88888888889
1.4,1.0,0.1,1000.0,T5_HUMAN_K3,119065.45216891645,118065.45216891645,120070.45216891656,125868.72477736227
1.4,1.0,0.1,5000.0,T1_LINEAR,2047433502.2141414,1675098060.210198,2086395484.425638,2525111043.854278
1.4,1.0,0.1,5000.0,T2_VALIDATOR,90000.0,85000.0,90000.0,93125.0
1.4,1.0,0.1,5000.0,T3_SUPERVISOR,85025.00000000055,85000.0,93880.62500000015,96000.0
1.4,1.0,0.1,5000.0,T4_CRITIC,124252.49511911087,119252.49511911087,129252.49511911087,137649.9942577775
1.4,1.0,0.1,5000.0,T5_HUMAN_K0,3972564049.8604,3720912539.6104026,4009814076.495264,4957711270.573678
1.4,1.0,0.1,5000.0,T5_HUMAN_K1,125565.52599656238,116684.90099656227,135540.52599656183,143423.40306185323
1.4,1.0,0.1,5000.0,T5_HUMAN_K2,85000.0,85000.0,90000.0,89444.44444444444
1.4,1.0,0.1,5000.0,T5_HUMAN_K3,163065.45216891647,158065.45216891647,168090.45216891702,175468.72477736225
1.4,1.0,0.1,10000.0,T1_LINEAR,2047483552.2141414,1682299018.4852967,2086237826.1359704,2525169710.5209446
1.4,1.0,0.1,10000.0,T2_VALIDATOR,180000.0,170000.0,180000.0,186250.0
1.4,1.0,0.1,10000.0,T3_SUPERVISOR,170050.0000000011,170000.0,190000.0,192000.0
1.4,1.0,0.1,10000.0,T4_CRITIC,200006.89371339348,194252.49511911086,217126.24755955543,220635.66211117015
1.4,1.0,0.1,10000.0,T5_HUMAN_K0,3972636976.3175836,3647953158.5631056,4011384422.383709,4957774343.560704
1.4,1.0,0.1,10000.0,T5_HUMAN_K1,200540.52599656183,190540.52599656183,211081.05199312366,217550.65749570227
1.4,1.0,0.1,10000.0,T5_HUMAN_K2,170000.0,170000.0,180000.0,178888.88888888888
1.4,1.0,0.1,10000.0,T5_HUMAN_K3,218065.45216891647,208065.45216891647,238065.45216891647,237468.72477736225
1.4,2.0,0.01,1000.0,T1_LINEAR,299926295.33012664,259931700.3379841,301508310.6893394,309567946.834207
1.4,2.0,0.01,1000.0,T2_VALIDATOR,30000.0,29000.0,30000.0,31312.5
1.4,2.0,0.01,1000.0,T3_SUPERVISOR,30000.0,29000.0,31000.0,30944.444444444445
1.4,2.0,0.01,1000.0,T4_CRITIC,34426.68638813133,32427.48809098181,35137.87426786663,36043.63274762663
1.4,2.0,0.01,1000.0,T5_HUMAN_K0,686523106.8108319,684940324.640062,693346786.9370409,760855371.9265285
1.4,2.0,0.01,1000.0,T5_HUMAN_K1,32054.052599656185,31054.32286265447,33054.052599656185,33179.052599656185
1.4,2.0,0.01,1000.0,T5_HUMAN_K2,30000.0,29000.0,32000.0,31833.333333333332
1.4,2.0,0.01,1000.0,T5_HUMAN_K3,33807.51249080721,32807.51249080721,35807.51249080721,36578.56950684664
1.4,2.0,0.01,5000.0,T1_LINEAR,300022295.33012664,260181993.93150327,301587682.4824579,309655146.834207
1.4,2.0,0.01,5000.0,T2_VALIDATOR,150000.0,145000.0,150000.0,156562.5
1.4,2.0,0.01,5000.0,T3_SUPERVISOR,150000.0,145000.0,155000.0,154722.22222222222
1.4,2.0,0.01,5000.0,T4_CRITIC,155000.0,147712.62475595553,157712.62475595553,160122.81999219162
1.4,2.0,0.01,5000.0,T5_HUMAN_K0,686591375.1309681,685022804.5687622,693502642.2461712,760933854.135317
1.4,2.0,0.01,5000.0,T5_HUMAN_K1,150078.78233665845,150000.0,155000.0,158670.27017331042
1.4,2.0,0.01,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.4,2.0,0.01,5000.0,T5_HUMAN_K3,150000.0,145008.75036271565,165000.0,159809.38841894965
1.4,2.0,0.01,10000.0,T1_LINEAR,300142295.33012664,259852114.71528172,301672632.4824579,309764146.834207
1.4,2.0,0.01,10000.0,T2_VALIDATOR,300000.0,290000.0,300000.0,313125.0
1.4,2.0,0.01,10000.0,T3_SUPERVISOR,300000.0,290000.0,310000.0,309444.44444444444
1.4,2.0,0.01,10000.0,T4_CRITIC,305425.24951191107,290000.0,312712.62475595553,316685.3199921916
1.4,2.0,0.01,10000.0,T5_HUMAN_K0,686680383.3684382,685120501.4043498,693629818.5025356,761032187.4686503
1.4,2.0,0.01,10000.0,T5_HUMAN_K1,300050.0000000011,295078.78233665845,310000.0,317003.60350664373
1.4,2.0,0.01,10000.0,T5_HUMAN_K2,300000.0,290000.0,320000.0,318333.3333333333
1.4,2.0,0.01,10000.0,T5_HUMAN_K3,300000.0,290000.0,330000.0,319127.57023713144
1.4,2.0,0.05,1000.0,T1_LINEAR,1499535476.6506336,1305668746.8630917,1507530743.645611,1547752534.1710353
1.4,2.0,0.05,1000.0,T2_VALIDATOR,30000.0,29000.0,30000.0,31312.5
1.4,2.0,0.05,1000.0,T3_SUPERVISOR,30000.0,29000.0,31000.0,30944.444444444445
1.4,2.0,0.05,1000.0,T4_CRITIC,63689.371339333156,60690.49633933318,67689.37133933316,68998.34164045734
1.4,2.0,0.05,1000.0,T5_HUMAN_K0,3432548818.742261,3424611450.219129,3466780409.1834226,3804199711.8421984
1.4,2.0,0.05,1000.0,T5_HUMAN_K1,53270.262998280916,51275.262998281025,56326.61431327355,63047.28593481393
1.4,2.0,0.05,1000.0,T5_HUMAN_K2,30000.0,29000.0,32000.0,31833.333333333332
1.4,2.0,0.05,1000.0,T5_HUMAN_K3,77032.72608445823,75032.72608445823,78037.72608445835,79345.22608445823
1.4,2.0,0.05,5000.0,T1_LINEAR,1499631476.6506336,1300409399.6575165,1518953346.5649035,1547839734.1710353
1.4,2.0,0.05,5000.0,T2_VALIDATOR,150000.0,145000.0,150000.0,156562.5
1.4,2.0,0.05,5000.0,T3_SUPERVISOR,150000.0,145000.0,155000.0,154722.22222222222
1.4,2.0,0.05,5000.0,T4_CRITIC,172133.4319406567,162126.24755955543,175689.37133933313,180218.1637381332
1.4,2.0,0.05,5000.0,T5_HUMAN_K0,3432615534.054158,3424726934.0574007,3486181075.034082,3804276859.6326427
1.4,2.0,0.05,5000.0,T5_HUMAN_K1,160270.26299828093,155540.52599656183,160295.26299828148,165895.26299828093
1.4,2.0,0.05,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.4,2.0,0.05,5000.0,T5_HUMAN_K3,169037.56245403606,165000.0,179053.18926761366,182892.84753423324
1.4,2.0,0.05,10000.0,T1_LINEAR,1499751476.6506336,1499609057.305219,1507683758.270611,1547948734.1710353
1.4,2.0,0.05,10000.0,T2_VALIDATOR,300000.0,290000.0,300000.0,313125.0
1.4,2.0,0.05,10000.0,T3_SUPERVISOR,300000.0,290000.0,310000.0,309444.44444444444
1.4,2.0,0.05,10000.0,T4_CRITIC,317140.616321758,307126.24755955546,323576.9308844247,333034.3313809777
1.4,2.0,0.05,10000.0,T5_HUMAN_K0,3432697929.657382,3424799178.610383,3467014409.1834226,3804374526.2993093
1.4,2.0,0.05,10000.0,T5_HUMAN_K1,310000.0,300000.0,315270.26299828093,317702.7007890213
1.4,2.0,0.05,10000.0,T5_HUMAN_K2,300000.0,290000.0,310050.0000000011,318333.3333333333
1.4,2.0,0.05,10000.0,T5_HUMAN_K3,320000.0,300000.0,330000.0,333760.22690139315
1.4,2.0,0.1,1000.0,T1_LINEAR,2999046953.301267,2600582816.0904684,3037771863.97145,3095483268.3420706
1.4,2.0,0.1,1000.0,T2_VALIDATOR,30000.0,29000.0,30000.0,31312.5
1.4,2.0,0.1,1000.0,T3_SUPERVISOR,30000.0,29000.0,31000.0,30944.444444444445
1.4,2.0,0.1,1000.0,T4_CRITIC,104378.74267866631,101379.86767866634,108378.74267866631,112879.03622209112
1.4,2.0,0.1,1000.0,T5_HUMAN_K0,6865080657.484522,6849259382.6242,6933728145.025356,7608380157.01773
1.4,2.0,0.1,1000.0,T5_HUMAN_K1,78540.52599656183,76541.65099656186,117081.05199312368,102532.07186962788
1.4,2.0,0.1,1000.0,T5_HUMAN_K2,30000.0,29000.0,32000.0,31833.333333333332
1.4,2.0,0.1,1000.0,T5_HUMAN_K3,131065.45216891645,129294.32716891653,132841.5771689165,133377.95216891647
1.4,2.0,0.1,5000.0,T1_LINEAR,2999142953.301267,2597578830.916679,3032694136.2266145,3095570468.3420706
1.4,2.0,0.1,5000.0,T2_VALIDATOR,150000.0,145000.0,150019.37500000044,156562.5
1.4,2.0,0.1,5000.0,T3_SUPERVISOR,150000.0,145000.0,155000.0,154722.22222222222
1.4,2.0,0.1,5000.0,T4_CRITIC,201393.11144086884,189764.14002930484,216378.7426786663,218045.409345333
1.4,2.0,0.1,5000.0,T5_HUMAN_K0,6865148577.484522,6849282846.517358,6933602002.996804,7608457223.684397
1.4,2.0,0.1,5000.0,T5_HUMAN_K1,185543.2286265447,180541.13408830797,195540.52599656183,197828.80652806148
1.4,2.0,0.1,5000.0,T5_HUMAN_K2,150000.0,145000.0,160000.0,159166.66666666666
1.4,2.0,0.1,5000.0,T5_HUMAN_K3,223065.45216891647,213071.07716891658,228090.45216891702,234627.95216891647
1.4,2.0,0.1,10000.0,T1_LINEAR,2999262953.301267,2611952298.9946184,3014868533.3052483,3095679468.3420706
1.4,2.0,0.1,10000.0,T2_VALIDATOR,300000.0,290000.0,300000.0,313125.0
1.4,2.0,0.1,10000.0,T3_SUPERVISOR,300000.0,290000.0,310000.0,309444.44444444444
1.4,2.0,0.1,10000.0,T4_CRITIC,344266.8638813134,327126.24755955546,351378.74267866625,360436.3274762664
1.4,2.0,0.1,10000.0,T5_HUMAN_K0,6865231068.108316,6849453975.605776,6933961785.025356,7608553719.2652855
1.4,2.0,0.1,10000.0,T5_HUMAN_K1,320540.52599656186,311081.05199312366,320590.52599656297,331790.52599656186
1.4,2.0,0.1,10000.0,T5_HUMAN_K2,300000.0,290000.0,320000.0,318333.3333333333
1.4,2.0,0.1,10000.0,T5_HUMAN_K3,338075.1249080721,328508.2218037559,360000.0,365785.6950684665
