stage,fault_type,topology,state_before,state_after,posterior_mean,ci_05,ci_95,cell_n
S3_SEGMENT,F1_DATA,T1_LINEAR,C,E,0.05499390557417218,0.005446997735806035,0.14920194246857935,16.0
S3_SEGMENT,F1_DATA,T1_LINEAR,C,R,0.03249698924626915,0.0007182416964236581,0.10575940546114218,16.0
S3_SEGMENT,F1_DATA,T1_LINEAR,C,H,0.010640024565019938,1.4688955193376102e-07,0.048082116350014,16.0
S3_SEGMENT,F1_DATA,T1_LINEAR,E,C,0.01504689192745996,2.945281505215933e-07,0.07001981334361809,7.999999999999998
S3_SEGMENT,F1_DATA,T1_LINEAR,E,E,0.8652087544135154,0.7031996228234904,0.9698331589645847,7.999999999999998
S3_SEGMENT,F1_DATA,T1_LINEAR,E,R,0.10502066340886247,0.016030067286499878,0.2510919825986637,7.999999999999998
S3_SEGMENT,F1_DATA,T1_LINEAR,E,H,0.014723690250162085,2.82275509353144e-07,0.07532022747311452,7.999999999999998
S3_SEGMENT,F1_DATA,T2_VALIDATOR,C,C,0.901605360791181,0.7903673152594599,0.9762592791022053,16.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,C,E,0.05520940888410624,0.005692633217795772,0.14534501087764268,16.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,C,R,0.03301424846883809,0.0009226676099834522,0.10504096722534209,16.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,C,H,0.010170981855874544,1.4920258262720572e-07,0.049685515327140654,16.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,R,C,0.014796443987018858,2.748844085386695e-07,0.07092908294683596,8.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,R,E,0.015120244710867134,2.913726315773445e-07,0.07188292357525461,8.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,R,R,0.9548735221202052,0.8545478655527933,0.9987714018350332,8.0
S3_SEGMENT,F1_DATA,T2_VALIDATOR,R,H,0.0152097891819088,3.43886412710164e-07,0.07544422939752056,8.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,C,C,0.9026862028664351,0.7939587548833997,0.976458695347131,16.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,C,E,0.054617198924886666,0.005337848126915397,0.14614445971020076,16.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,C,R,0.03275214552080086,0.0010362076973378833,0.10278472499033983,16.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,C,H,0.009944452687877295,2.3606680194019255e-07,0.048954505675575,16.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,R,C,0.014982533347618909,2.7831286124785763e-07,0.07285692113748717,8.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,R,E,0.015125949974760508,1.6858953659766866e-07,0.07195795263798282,8.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,R,R,0.9549373783965995,0.853248733220951,0.9989001075901357,8.0
S3_SEGMENT,F1_DATA,T3_SUPERVISOR,R,H,0.014954138281020962,1.4896009640792613e-07,0.07296218062972179,8.0
S3_SEGMENT,F1_DATA,T4_CRITIC,C,C,0.9016435590524433,0.7916991062942851,0.9768012466084378,16.0
S3_SEGMENT,F1_DATA,T4_CRITIC,C,E,0.055002058504598605,0.0059954250494434055,0.14395161602996878,16.0
S3_SEGMENT,F1_DATA,T4_CRITIC,C,R,0.03317111621791176,0.0008767924732740609,0.10446188264456169,16.0
S3_SEGMENT,F1_DATA,T4_CRITIC,C,H,0.01018326622504638,1.5760883478837528e-07,0.047766576863631095,16.0
S3_SEGMENT,F1_DATA,T4_CRITIC,E,C,0.020469754754956642,3.193869940474257e-07,0.09790005422587883,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,E,E,0.6634892924459532,0.4369985226176351,0.862613590717157,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,E,R,0.29394754528519673,0.11220199833421374,0.5200733892767051,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,E,H,0.022093407513893333,3.333092765664708e-07,0.10450521369198797,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,R,C,0.020035083049130677,4.2190885034730903e-07,0.09849340874532793,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,R,E,0.01989098873192421,3.871220495516931e-07,0.09491856918432023,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,R,R,0.9406183783056271,0.8158989106942567,0.9982366224686788,4.0
S3_SEGMENT,F1_DATA,T4_CRITIC,R,H,0.019455549913318094,3.813550832710091e-07,0.0922890291455636,4.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,C,C,0.901815418773243,0.7914692829121394,0.9781104678569555,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,C,E,0.05466689480374203,0.005386947739613476,0.14453460558474035,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,C,R,0.033067550378448815,0.0009079394766148745,0.10282659737668218,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,C,H,0.010450136044566245,2.464931750253504e-07,0.05154122676533143,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,E,C,0.014705247906402012,2.671297132925945e-07,0.06886565508217855,7.999999999999998
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,E,E,0.8677663308637721,0.7127205463634811,0.9706915414220709,7.999999999999998
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,E,R,0.10327091073365637,0.015340705660085413,0.2434262288559312,7.999999999999998
S3_SEGMENT,F1_DATA,T5_HUMAN_K0,E,H,0.014257510496169632,3.5504177558630346e-07,0.06869756224352709,7.999999999999998
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,C,C,0.9021406978336712,0.7880450031157017,0.9773942440128816,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,C,E,0.05474707810195623,0.005842428254174662,0.14347748817241715,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,C,R,0.03235028624715292,0.0008197353144891022,0.10201621970441822,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,C,H,0.010761937817219742,2.3063053797818299e-07,0.05389823660760976,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,E,C,0.01680831373277465,3.047503723000915e-07,0.07964746831476241,6.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,E,E,0.8504806446988283,0.6871733356012122,0.9662654766568728,6.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,E,R,0.11595198874344807,0.018446504193960447,0.264466306216967,6.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,E,H,0.01675905282494897,3.481989297512466e-07,0.08243442422696905,6.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,R,C,0.0240656865366974,3.9813301005244795e-07,0.11389844091757878,2.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,R,E,0.023866883896748608,5.293033702098245e-07,0.1141651292850905,2.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,R,R,0.9280354477233778,0.7720698647623597,0.9983512728019087,2.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K1,R,H,0.02403198184317633,6.186283213744547e-07,0.1127271471511555,2.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,C,C,0.8991552635528439,0.7844599653964364,0.9752520297095596,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,C,E,0.056789514773221327,0.005838954955194733,0.14642570025172166,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,C,R,0.03328676567194635,0.001024613146531206,0.10133590406978306,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,C,H,0.01076845600198833,1.7593411794161542e-07,0.054244246243126265,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,R,C,0.015174155604917562,2.1945128764971475e-07,0.07439110955693488,8.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,R,E,0.015149724355045883,2.8137701708243423e-07,0.07586367594236793,8.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,R,R,0.9547290531691681,0.8519942285658634,0.9989245132833706,8.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K2,R,H,0.014947066870868402,4.3451437047298575e-07,0.07117622113793767,8.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,C,C,0.9001701780215984,0.7862736348264026,0.9772342983461795,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,C,E,0.05578893587208399,0.005729286550349263,0.1461569144347464,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,C,R,0.03355165820395087,0.0008539927003876442,0.10544600470885135,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,C,H,0.010489227902366725,1.5945292861685192e-07,0.05139090122696143,16.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,E,C,0.026115940618344855,3.616294024154842e-07,0.12385508321531716,1.0000000000000018
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,E,E,0.6630659911066844,0.41488775940008144,0.8850602781590233,1.0000000000000018
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,E,R,0.28515785775161856,0.08240530638002964,0.5354144640267118,1.0000000000000018
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,E,H,0.025660210523352187,3.152495638697164e-07,0.12361286936970772,1.0000000000000018
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,R,C,0.016681560084735456,1.947494941047784e-07,0.08048763467544721,7.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,R,E,0.015998874460843263,1.6439008410059008e-07,0.08050060067491319,7.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,R,R,0.9514467556638811,0.8370557079751593,0.9989279395092393,7.0
S3_SEGMENT,F1_DATA,T5_HUMAN_K3,R,H,0.015872809790540055,4.1633554679957393e-07,0.07807671821790431,7.0
S3_SEGMENT,F2_SEMANTIC,T1_LINEAR,E,C,0.01488327668381386,3.0101473622024783e-07,0.07069434463801741,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T1_LINEAR,E,E,0.8678879305158402,0.7139308590589113,0.9713497906051747,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T1_LINEAR,E,R,0.10206750046415826,0.016746510773605897,0.24249497575189335,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T1_LINEAR,E,H,0.015161292336187529,2.8416700121694955e-07,0.07406755332660027,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,E,C,0.026319509264469423,4.1952493115709325e-07,0.1207478064689489,1.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,E,E,0.6656179900733443,0.41340176559581077,0.8759419238028725,1.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,E,R,0.28285101943728724,0.08676815430745666,0.5336745698489396,1.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,E,H,0.025211481224898965,4.22121462518258e-07,0.12296253901325221,1.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,R,C,0.016552409317340987,4.945640917258392e-07,0.079853994782809,7.0
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,R,E,0.015618700977874564,3.021920438677731e-07,0.07446261702829043,7.0
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,R,R,0.9526759741155142,0.8418778182146788,0.9988735652956979,7.0
S3_SEGMENT,F2_SEMANTIC,T2_VALIDATOR,R,H,0.015152915589270257,1.8098479045500297e-07,0.07576226890498629,7.0
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,E,C,0.02326041170241939,2.862884341770253e-07,0.11181575049590939,2.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,E,E,0.6945563849702144,0.44576693210516455,0.896066151965778,2.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,E,R,0.2582987425646921,0.07312698112925874,0.4994819641234099,2.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,E,H,0.023884460762674052,4.315303472932906e-07,0.11452874678595665,2.0000000000000018
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,R,C,0.016770403660887574,2.871131838479154e-07,0.08162907064055258,6.0
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,R,E,0.018419396507228368,3.447250517218625e-07,0.09143862983089403,6.0
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,R,R,0.9462207171092557,0.8213327893869306,0.9989091971901257,6.0
S3_SEGMENT,F2_SEMANTIC,T3_SUPERVISOR,R,H,0.018589482722628333,4.3302863393804105e-07,0.09530972594489362,6.0
S3_SEGMENT,F2_SEMANTIC,T4_CRITIC,E,C,0.015685553079326255,1.679706547284797e-07,0.07638709296542458,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T4_CRITIC,E,E,0.6823022004319232,0.48938477243268236,0.8522412486002015,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T4_CRITIC,E,R,0.2863430350686907,0.12677969824072907,0.47576562912489795,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T4_CRITIC,E,H,0.01566921142005978,4.410915713476325e-07,0.07596035256005734,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K0,E,C,0.015451985962989568,2.786530800738365e-07,0.07839472143990278,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K0,E,E,0.8652831240270868,0.7075576893223147,0.9708004449240734,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K0,E,R,0.1040356380393562,0.016984246079389767,0.24555073232264768,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K0,E,H,0.015229251970567301,2.1123424995898823e-07,0.07392074903921267,7.999999999999998
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K1,E,C,0.015171987856323533,3.448260278457279e-07,0.07229737291380672,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K1,E,E,0.8043193143619742,0.6241532652000102,0.9381745826898155,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K1,E,R,0.1648792653628623,0.044970198960260666,0.3333057172637527,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K1,E,H,0.015629432418839954,2.200837029227189e-07,0.07603545347688519,8.000000000000002
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K2,R,C,0.014815628312854419,2.54136299900654e-07,0.07533004127407865,8.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K2,R,E,0.014753234171832684,1.3434898256799128e-07,0.07318728030955929,8.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K2,R,R,0.954446868618054,0.8510210592006279,0.9991497503333712,8.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K2,R,H,0.015984268897258923,2.8020096283546357e-07,0.07974440391082996,8.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,E,C,0.027963136589974777,6.995822615716229e-07,0.13341146183740224,1.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,E,E,0.7681950628633749,0.5159216994558873,0.9421962053981857,1.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,E,R,0.17809621017234734,0.03028857436895398,0.41112774237315297,1.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,E,H,0.02574559037430303,4.1882358281159813e-07,0.12223788893923475,1.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,R,C,0.015620383911179862,2.5387297769791013e-07,0.07677937213278321,7.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,R,E,0.015728756416362455,2.091295282149297e-07,0.07632062804818611,7.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,R,R,0.9533671576067414,0.8501315242997807,0.9988979162693923,7.0
S3_SEGMENT,F2_SEMANTIC,T5_HUMAN_K3,R,H,0.015283702065716288,2.962013771770759e-07,0.07357708292496205,7.0
S3_SEGMENT,F3_TOOL,T1_LINEAR,C,C,0.7443212227057796,0.6220145841034096,0.8502562945842413,32.0
S3_SEGMENT,F3_TOOL,T1_LINEAR,C,E,0.2304187977309094,0.13006013075001138,0.34604321484829215,32.0
S3_SEGMENT,F3_TOOL,T1_LINEAR,C,R,0.01948608026077816,0.000586060344916463,0.061422732775981315,32.0
S3_SEGMENT,F3_TOOL,T1_LINEAR,C,H,0.005773899302532863,1.1323213755402002e-07,0.02761817561387953,32.0
S3_SEGMENT,F3_TOOL,T2_VALIDATOR,C,C,0.7415399723615262,0.618905079878319,0.8481151480409379,32.0
S3_SEGMENT,F3_TOOL,T2_VALIDATOR,C,E,0.10730827147524295,0.04020280689693455,0.19641434933355642,32.0
S3_SEGMENT,F3_TOOL,T2_VALIDATOR,C,R,0.14495895858537447,0.0662308373027485,0.24588584615870293,32.0
S3_SEGMENT,F3_TOOL,T2_VALIDATOR,C,H,0.006192797577856361,9.065796493728092e-08,0.02968144547249066,32.0
S3_SEGMENT,F3_TOOL,T3_SUPERVISOR,C,C,0.7432445921431661,0.6247915408633736,0.8475175840614347,32.0
S3_SEGMENT,F3_TOOL,T3_SUPERVISOR,C,E,0.058060506687344034,0.012671217918941493,0.1251905907610621,32.0
S3_SEGMENT,F3_TOOL,T3_SUPERVISOR,C,R,0.1923892166476662,0.09913988449948175,0.30122021909056623,32.0
S3_SEGMENT,F3_TOOL,T3_SUPERVISOR,C,H,0.006305684521823622,7.883851374999018e-08,0.029710025202058083,32.0
S3_SEGMENT,F3_TOOL,T4_CRITIC,C,C,0.740617875742733,0.6183963042318327,0.8450609972245532,32.0
S3_SEGMENT,F3_TOOL,T4_CRITIC,C,E,0.20757387992353232,0.11387753394868508,0.3187573251744116,32.0
S3_SEGMENT,F3_TOOL,T4_CRITIC,C,R,0.04576299379694768,0.007078394741455383,0.10927824015091586,32.0
S3_SEGMENT,F3_TOOL,T4_CRITIC,C,H,0.006045250536787048,9.593426578682733e-08,0.02817709208030776,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K0,C,C,0.7400319929581032,0.6205257156292755,0.8487414530779726,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K0,C,E,0.2334729752008882,0.13003309612240016,0.35145135418166307,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K0,C,R,0.020180044015905216,0.0006266528499750643,0.06489913747790929,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K0,C,H,0.006314987825103424,8.626470306464622e-08,0.030784469361869737,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K1,C,C,0.7417756265499131,0.6267605292823355,0.8485438909726848,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K1,C,E,0.23272913996370068,0.1322841192096218,0.3443099097697799,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K1,C,R,0.01951748063423779,0.0005405010815612425,0.061633475373720374,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K1,C,H,0.005977752852148402,6.71018471992181e-08,0.028755624930759262,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K2,C,C,0.7425167189226647,0.6199109880968708,0.8479948961340388,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K2,C,E,0.23176276499212864,0.13160902989667644,0.3445106659535776,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K2,C,R,0.019791023369128788,0.0005227425820153886,0.06426588940054039,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K2,C,H,0.00592949271607787,8.051614562751588e-08,0.029192769299450888,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K3,C,C,0.7419361703241568,0.623729664641408,0.8470589057578569,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K3,C,E,0.23175938623645573,0.13139227493922803,0.3475575094607084,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K3,C,R,0.02003382529310668,0.0006081359713043616,0.06473641662124657,32.0
S3_SEGMENT,F3_TOOL,T5_HUMAN_K3,C,H,0.006270618146280842,8.954640560219805e-08,0.02979144932763668,32.0
S3_SEGMENT,F4_REASONING,T1_LINEAR,C,C,0.8514643151570314,0.6893253112023779,0.9639341897852887,8.0
S3_SEGMENT,F4_REASONING,T1_LINEAR,C,E,0.08293190323511956,0.008703317962275525,0.21333751245750454,8.0
S3_SEGMENT,F4_REASONING,T1_LINEAR,C,R,0.050087766620069425,0.0014826722564887317,0.16133864570244474,8.0
S3_SEGMENT,F4_REASONING,T1_LINEAR,C,H,0.015516014987779577,4.2782376204679605e-07,0.07826691618031978,8.0
S3_SEGMENT,F4_REASONING,T2_VALIDATOR,C,C,0.8535491067495168,0.7004095003347659,0.9616325098966899,8.0
S3_SEGMENT,F4_REASONING,T2_VALIDATOR,C,E,0.08197771009442352,0.00869175737368991,0.20758747446033082,8.0
S3_SEGMENT,F4_REASONING,T2_VALIDATOR,C,R,0.049364164663734764,0.001538424983686077,0.15476092669894775,8.0
S3_SEGMENT,F4_REASONING,T2_VALIDATOR,C,H,0.015109018492324879,3.5114613567315564e-07,0.0744190851123082,8.0
S3_SEGMENT,F4_REASONING,T3_SUPERVISOR,C,C,0.8525311557477411,0.6850774103304094,0.9637661346701221,8.0
S3_SEGMENT,F4_REASONING,T3_SUPERVISOR,C,E,0.0833161543568616,0.00789824820079411,0.21479945027733313,8.0
S3_SEGMENT,F4_REASONING,T3_SUPERVISOR,C,R,0.04877950481340885,0.0012597758258536978,0.1537212428397282,8.0
S3_SEGMENT,F4_REASONING,T3_SUPERVISOR,C,H,0.015373185081988499,3.059326527374479e-07,0.07491078183454392,8.0
S3_SEGMENT,F4_REASONING,T4_CRITIC,C,C,0.8519894069769391,0.688903553310758,0.9639647380604798,8.0
S3_SEGMENT,F4_REASONING,T4_CRITIC,C,E,0.08239992165873178,0.009056706899283654,0.21625925641095975,8.0
S3_SEGMENT,F4_REASONING,T4_CRITIC,C,R,0.04980791818399157,0.001514737282240625,0.15658114114007482,8.0
S3_SEGMENT,F4_REASONING,T4_CRITIC,C,H,0.01580275318033753,2.8144257018759653e-07,0.07817030199016746,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K0,C,C,0.8528611834384793,0.6907725360339603,0.9635261189337437,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K0,C,E,0.08214064930206587,0.00892881289525813,0.2131392619702397,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K0,C,R,0.049740195282553315,0.0015967814713179279,0.15588020558726876,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K0,C,H,0.015257971976901593,3.5638753893523326e-07,0.075378535407832,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K1,C,C,0.851625499333404,0.6889972870025745,0.9639836679199204,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K1,C,E,0.08337669353783002,0.00878048986792957,0.21637868467876534,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K1,C,R,0.049890011635619444,0.0014284750058476902,0.15929027075288868,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K1,C,H,0.015107795493146512,1.6999804949359236e-07,0.07291148591374387,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K2,C,C,0.8526431536488606,0.6924363979565016,0.9632248148236078,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K2,C,E,0.08251869195751642,0.00882405732959324,0.21070976807174135,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K2,C,R,0.04904072284809513,0.0016567373538049716,0.1577558784152188,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K2,C,H,0.015797431545527877,3.041342691006451e-07,0.07911929137420134,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K3,C,C,0.8528394180952973,0.6937298476777264,0.9652435893471822,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K3,C,E,0.08290897308568948,0.008572631756591655,0.2144568520541482,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K3,C,R,0.04857374315149716,0.001446851039162612,0.15245748212452961,8.0
S3_SEGMENT,F4_REASONING,T5_HUMAN_K3,C,H,0.015677865667516035,2.5020166429827996e-07,0.07751704978124196,8.0
S3_SEGMENT,F5_HANDOFF,T1_LINEAR,C,C,0.8521628392664795,0.6893576816857476,0.9654177993668148,8.0
S3_SEGMENT,F5_HANDOFF,T1_LINEAR,C,E,0.08369767778533632,0.008543472089084701,0.215753748312552,8.0
S3_SEGMENT,F5_HANDOFF,T1_LINEAR,C,R,0.04964486290152175,0.0014310338892425355,0.15877744416014503,8.0
S3_SEGMENT,F5_HANDOFF,T1_LINEAR,C,H,0.014494620046662441,2.0554879068901926e-07,0.07132297906076195,8.0
S3_SEGMENT,F5_HANDOFF,T2_VALIDATOR,C,C,0.8506399037259968,0.6874858626783469,0.9635665507757873,8.0
S3_SEGMENT,F5_HANDOFF,T2_VALIDATOR,C,E,0.08452439647273603,0.008909995772645634,0.21790284080092936,8.0
S3_SEGMENT,F5_HANDOFF,T2_VALIDATOR,C,R,0.048907268972486456,0.0014017899422490508,0.152999746666779,8.0
S3_SEGMENT,F5_HANDOFF,T2_VALIDATOR,C,H,0.01592843082878072,2.0659883483676399e-07,0.07710839830961545,8.0
S3_SEGMENT,F5_HANDOFF,T3_SUPERVISOR,C,C,0.8515969174289383,0.6962809539137839,0.9647930718279236,8.0
S3_SEGMENT,F5_HANDOFF,T3_SUPERVISOR,C,E,0.08377158414202245,0.00885706321551502,0.21259001312137474,8.0
S3_SEGMENT,F5_HANDOFF,T3_SUPERVISOR,C,R,0.04934284394391931,0.001589310910318275,0.15873781359667113,8.0
S3_SEGMENT,F5_HANDOFF,T3_SUPERVISOR,C,H,0.01528865448512008,2.3281798663506678e-07,0.0743375875991417,8.0
S3_SEGMENT,F5_HANDOFF,T4_CRITIC,C,C,0.8520762563201423,0.6931920912754725,0.9650946348343228,8.0
S3_SEGMENT,F5_HANDOFF,T4_CRITIC,C,E,0.08325528936138799,0.008297173873298452,0.21654126527761913,8.0
S3_SEGMENT,F5_HANDOFF,T4_CRITIC,C,R,0.04948408664014364,0.001479847204685807,0.1536903657287935,8.0
S3_SEGMENT,F5_HANDOFF,T4_CRITIC,C,H,0.015184367678326052,2.7157568292712463e-07,0.07077194863232396,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K0,C,C,0.8543523696051483,0.6978604695903953,0.9640430620692549,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K0,C,E,0.08107719276331529,0.008502094547700182,0.20956042979038872,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K0,C,R,0.049278830544064726,0.0015039028052160272,0.15372834980385278,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K0,C,H,0.015291607087471728,2.3279213640356133e-07,0.07471434325847215,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K1,C,C,0.8556487829895734,0.7019060855504198,0.9652343856637721,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K1,C,E,0.08149848669927169,0.008295650946000254,0.2089531460762805,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K1,C,R,0.04770117151519826,0.0015360210795160117,0.14896435880358655,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K1,C,H,0.015151558795956597,3.067278602090399e-07,0.07322260168037804,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K2,C,C,0.850758459255608,0.6911257401813155,0.9654665972757603,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K2,C,E,0.08368054620495646,0.008297126343538087,0.21740081993835583,8.0
S3_SEGMENT,F5_HANDOFF,T5_HUMAN_K2,C,R,0.04936395976913172,0.001521463083297782,0.1522109557146808,8.0
